"PAG","Precision","Center_x_coordinate","Center_y_coordinate","Canton","Municipality","Elevation","Richness_method_corr_HP","Simpson_HP","PD_HP","FD_HP","FD_sla_HP","FD_seed_mass_HP","FD_height_HP","T_HP","N_HP","R_HP","F_HP","L_HP","MV_HP","EM_HP","Cover_Poaceae_HP","Cover_Forb_HP","Cover_Cyperaceae_Juncaceae_HP","sla_HP","height_log10_HP","seed_mass_log10_HP","CSR_Stress_tolerance_HP","CSR_Disturbance_tolerance_HP","CSR_Competitive_ability_HP","Therophyte_prop_HP","Geophyte_prop_HP","Hemicryptophyte_prop_HP","Herbaceous_chamaephyte_prop_HP","Richness_method_corr_RP","Simpson_RP","PD_RP","FD_RP","FD_sla_RP","FD_seed_mass_RP","FD_height_RP","T_RP","N_RP","R_RP","F_RP","L_RP","MV_RP","EM_RP","Cover_Poaceae_RP","Cover_Forb_RP","Cover_Cyperaceae_Juncaceae_RP","sla_RP","height_log10_RP","seed_mass_log10_RP","CSR_Stress_tolerance_RP","CSR_Disturbance_tolerance_RP","CSR_Competitive_ability_RP","Therophyte_prop_RP","Geophyte_prop_RP","Hemicryptophyte_prop_RP","Herbaceous_chamaephyte_prop_RP","Distance_RP_RP","Distance_HP_RP","dSpecies_richness","dSimpson","dPD","dFD","dFD_sla","dFD_seed_mass","dFD_heigh","dTemprature","dNutrient","dUrbanization","dMoving_tolerance","dReaction","dMoisture","dLight","dCover_forb","dCover_Poaceae","dCover_Cyp_Junc","dTherophyte","dGeophyte","dHemicryptophyte","dHerbaceous_chamaephyte","dsla","dplant_heigt","dseed_mass","dCSR_Competitive_ability","dCSR_Stress_tolerance","dCSR_Disturbance_tolerance"
435,116.4179273,8.613230833,47.3770934,"ZH","Dübendorf",446.74,18.5,0.886723886,0.257398621,0.081310123,0.087754054,0.080520027,0.07565629,3.106937786,3.098780392,3.067693388,2.985358964,3.7234477,3.526516049,2.961413755,20.46973541,79.53026459,0,27.1643262,-0.550991721,-0.058375826,0.313945502,0.342826849,0.343227648,11.41696059,0,77.64918092,10.93385849,15.4,0.787090336,0.20043972,0.062021926,0.069447931,0.05742031,0.059197537,3.365263493,3.391434999,3.060439493,3.027738906,3.571450302,3.818408653,2.950482666,45.3439741,45.72441083,8.931615071,25.65085635,-0.518923568,-0.012819075,0.303568573,0.331518089,0.364913338,5.51932063,0.416666667,89.68536473,3.408951006,0.74003554,0.789074664,-3.1,-0.099633551,-0.056958902,-0.019288197,-0.018306123,-0.023099717,-0.016458753,0.258325706,0.292654606,-0.010931089,0.291892604,-0.007253895,0.042379942,-0.151997399,-33.80585376,24.87423869,8.931615071,-5.897639962,0.416666667,12.03618381,-7.524907482,-1.513469855,0.032068153,0.045556751,0.021685689,-0.01037693,-0.01130876
437,122.2445024,8.970855446,47.32518647,"ZH","Fischenthal",1021.74,18,0.916242087,0.260999183,0.083046456,0.082756987,0.086618402,0.079763978,3.171403733,3.551271774,3.198813289,3.050461071,3.454383183,3.670103914,2.969103653,28.71384082,71.28615918,0,26.32553391,-0.455312281,-0.058799234,0.289997229,0.308891597,0.401111174,0.776730063,0.909398441,90.75188918,7.561982317,13.15,0.829593302,0.238376321,0.068749301,0.087515408,0.076064222,0.042668274,3.125636671,3.161562095,2.782979549,2.933871449,3.408965985,3.60980675,2.704418558,39.25148866,60.74851134,0,28.2884055,-0.493898406,-0.292479555,0.288722333,0.300481987,0.41079568,3.229581463,0,88.64439358,8.126024954,0.679841422,0.777565922,-4.85,-0.086648785,-0.022622862,-0.014297155,0.004758421,-0.01055418,-0.037095704,-0.045767062,-0.38970968,-0.264685095,-0.060297164,-0.415833739,-0.116589623,-0.045417198,-10.53764785,10.53764785,0,2.452851399,-0.909398441,-2.107495595,0.564042637,1.962871581,-0.038586125,-0.233680321,0.009684505,-0.001274896,-0.008409609
439,147.6054845,8.973615074,47.32645528,"ZH","Fischenthal",1046.74,31,0.941834353,0.273530779,0.092519702,0.098308482,0.097981597,0.081269029,3.097440999,2.651490352,2.932387453,2.717158034,3.616137378,2.671076085,2.518930128,14.98847624,82.17139758,2.840126175,22.366704,-0.584648244,-0.115270349,0.366772316,0.240043904,0.39318378,1.313617285,0.604827881,82.13633982,5.305914856,24.65,0.914186987,0.248650753,0.087001769,0.09263541,0.074865425,0.093504472,3.200312628,2.67545005,3.014202591,2.590422,3.607928862,3.226138266,2.596060576,34.41960837,64.61361029,0.96678134,24.72046747,-0.644332677,-0.239061402,0.363445011,0.278250058,0.358304932,2.812092492,0.777202073,82.34523876,13.80639932,0.560013294,0.69937885,-6.35,-0.027647366,-0.024880025,-0.005517934,-0.005673072,-0.023116172,0.012235443,0.102871629,0.023959698,0.077130448,0.555062181,0.081815138,-0.126736034,-0.008208516,-17.55778729,19.43113212,-1.873344835,1.498475207,0.172374192,0.208898942,8.50048446,2.353763469,-0.059684434,-0.123791053,-0.034878849,-0.003327305,0.038206154
441,145.7757488,8.966170906,47.32697823,"ZH","Fischenthal",1027.74,20,0.931634634,0.277093895,0.097428993,0.091907781,0.111518193,0.088861006,3.133924022,2.713680843,2.944182916,2.893424317,3.411382301,3.219928025,2.556154007,14.35012142,79.56843229,6.081446291,24.37201981,-0.561327191,-0.020064463,0.324655567,0.284611857,0.390732576,3.109576087,6.340067275,86.62495867,0.819030571,13.9,0.789384938,0.200723431,0.062534755,0.074464712,0.065303514,0.047836039,3.24398875,3.417904647,3.201637443,3.192168643,3.434293933,3.742552626,2.873825424,54.62539525,37.84990572,7.524699027,25.87347061,-0.444281036,-0.158481737,0.275452092,0.300686319,0.423861589,2.279020963,3.735941076,90.76654241,2.159173514,0.816519786,0.876630813,-6.1,-0.142249696,-0.076370464,-0.034894238,-0.017443069,-0.046214679,-0.041024967,0.110064728,0.704223804,0.317671417,0.522624601,0.257454527,0.298744325,0.022911632,-41.71852656,40.27527383,1.443252736,-0.830555124,-2.604126199,4.141583747,1.340142943,1.501450803,0.117046156,-0.138417274,0.033129013,-0.049203475,0.016074462
444,1086.945302,8.744724342,47.30224597,"ZH","Gossau",446.74,23,0.927799122,0.386992263,0.09592783,0.100187051,0.098536129,0.080966582,3.11188389,2.783461696,3.102601283,3.784704303,3.356975141,2.421896515,2.173289731,15.69513616,59.25516296,25.04970088,21.61020838,-0.378856143,-0.026144629,0.414269304,0.127621575,0.458109121,2.438834557,32.72629783,64.83486761,0,5.4,0.451765003,0.119470673,0.03817096,0.04483291,0.036364282,0.033315689,3.821976324,3.880675908,3.010412459,3.048330147,3.923380505,3.991211817,3.11174084,76.37337267,23.62662733,0,26.52449964,-0.426776931,0.000215313,0.296576206,0.320512821,0.382910974,2.850170473,0,92.99797653,4.151852994,0.583930924,0.991132298,-17.6,-0.476034119,-0.267521589,-0.05775687,-0.055354141,-0.062171847,-0.047650893,0.710092434,1.097214212,0.938451109,1.569315302,-0.092188824,-0.736374157,0.566405365,-35.62853562,60.6782365,-25.04970088,0.411335916,-32.72629783,28.16310892,4.151852994,4.914291263,-0.047920789,0.026359942,-0.075198147,-0.117693098,0.192891245
445,188.4672165,8.766285183,47.29358726,"ZH","Gossau",461.74,11,0.697400361,0.411849933,0.096925656,0.099230585,0.093347362,0.089313799,3.639160398,3.447090725,3.704696201,4.655974388,3.699259168,2.241403517,2.054928501,4.362902059,77.66992135,17.96717659,14.51298808,-0.08667445,-0.81273394,0.349724928,0.024528317,0.625746755,0,93.21115701,6.788842991,0,12.4,0.742902937,0.208765179,0.073610176,0.067154006,0.07523399,0.07844253,3.261914239,3.469500505,3.179198448,3.081088712,3.504368703,3.590166593,2.947501218,31.61363528,64.45561819,3.930746523,24.53560796,-0.443961233,0.096066692,0.317679241,0.324200877,0.358119881,0.510204082,0.870069606,93.30390948,2.673540414,0.806709754,0.990525967,1.4,0.045502577,-0.203084754,-0.02331548,-0.032076579,-0.018113372,-0.010871268,-0.377246159,0.022409781,0.892572717,1.348763075,-0.525497753,-1.574885676,-0.194890465,-13.21430316,27.25073322,-14.03643007,0.510204082,-92.3410874,86.51506649,2.673540414,10.02261988,-0.357286783,0.908800632,-0.267626874,-0.032045686,0.29967256
449,117.5614962,8.769447503,47.2396887,"ZH","Hombrechtikon",446.74,13,0.63261716,0.288726449,0.057078845,0.079239832,0.030948767,0.04774954,3.030229703,2.086192614,3.229442532,4.449662592,3.902680446,2.009129311,2.00945817,3.293816235,68.60916939,28.09701438,20.19677587,-0.605330555,0.088425275,0.62928122,0.003529801,0.367188979,0,16.62449385,83.37550615,0,9.15,0.598904483,0.156323687,0.062061105,0.059147243,0.063019231,0.064016841,3.311278311,3.009933185,2.915436612,4.089543458,3.795919871,2.455292351,2.269115439,24.32117709,26.90169301,48.7771299,19.78160537,-0.374797648,-0.32098721,0.486705406,0.144873541,0.368421053,0.526315789,5.29165624,93.78729113,0.394736842,0.910997732,0.974267043,-3.85,-0.033712677,-0.132402762,0.00498226,-0.020092589,0.032070464,0.0162673,0.281048608,0.92374057,0.259657269,0.446163041,-0.31400592,-0.360119134,-0.106760575,-41.70747638,21.02736086,20.68011552,0.526315789,-11.33283761,10.41178498,0.394736842,-0.415170501,0.230532908,-0.409412486,0.001232073,-0.142575814,0.141343741
451,184.4030109,8.772268601,47.24504694,"ZH","Hombrechtikon",466.74,13,0.848328506,0.232829965,0.076141351,0.061936144,0.084953386,0.081534522,3.250570393,3.874706145,3.481135978,3.278217467,3.084379421,3.880228295,2.822786816,40.47207271,59.52792729,0,28.14339546,-0.653079466,-0.006600361,0.237115923,0.434389889,0.328494188,0.836664253,22.54940443,71.9509536,4.662977718,12.65,0.794770457,0.185084021,0.056355964,0.055066549,0.069300103,0.044701239,3.58103268,3.758608296,3.261254754,3.18532768,3.728075312,3.930079804,3.272547235,60.13696071,39.86303929,0,28.20902177,-0.534691644,-0.079441287,0.245845569,0.34446448,0.40968995,11.59856849,0,82.90525096,5.49618055,0.670948072,0.653335235,-0.35,-0.05355805,-0.047745944,-0.019785387,-0.006869595,-0.015653283,-0.036833283,0.330462286,-0.11609785,0.449760419,0.049851509,-0.219881225,-0.092889787,0.643695891,-19.664888,19.664888,0,10.76190424,-22.54940443,10.95429735,0.833202832,0.065626313,0.118387822,-0.072840926,0.081195762,0.008729647,-0.089925409
452,270.8795285,8.774717268,47.24367458,"ZH","Hombrechtikon",461.74,15,0.83869808,0.215350732,0.064186992,0.058259338,0.069568609,0.064733029,3.409803956,3.784097377,3.086758557,3.119853526,3.123069035,3.625553648,3.019961748,17.09388216,82.90611784,0,28.11142999,-0.330474713,0.101105822,0.218931098,0.225847917,0.555220985,1.951855034,10.91021521,80.07240583,7.065523928,8.1,0.647389003,0.178418746,0.054917965,0.064446587,0.065175458,0.03513185,3.503823448,3.670637871,3.037409334,3.148269355,3.792083127,3.967995263,3.545002669,55.27119708,44.72880292,0,27.60376913,-0.426998851,-0.050158045,0.222031673,0.337418185,0.440550143,11.80296745,0,75.25089543,12.94613712,0.73251802,0.88626839,-6.9,-0.191309077,-0.036931986,-0.009269027,0.006187249,-0.004393151,-0.029601179,0.094019493,-0.113459507,0.525040921,0.342441615,-0.049349223,0.028415829,0.669014092,-38.17731492,38.17731492,0,9.851112415,-10.91021521,-4.821510392,5.880613188,-0.507660859,-0.096524138,-0.151263867,-0.114670842,0.003100575,0.111570267
454,137.216632,8.773349055,47.23967607,"ZH","Hombrechtikon",466.74,11,0.773241832,0.199062703,0.079421325,0.061019063,0.087360163,0.089884748,3.504322351,2.350336289,3.540071048,1.925645971,3.611140271,2.111735685,2.344969731,60.87101704,32.03568361,7.093299345,17.67503089,-0.627464258,-0.035163643,0.362495183,0.20225935,0.435245466,0,6.182422924,82.08118007,5.094737665,11.4,0.627809893,0.173123665,0.085541268,0.055839098,0.098120159,0.102664547,3.37722926,3.507445716,3.18813308,3.207177837,3.404561062,3.789274708,2.770208576,37.66083541,62.33916459,0,25.72857465,-0.249338002,0.34883024,0.24110485,0.34687276,0.41202239,3.573799796,3.909731426,69.33486168,8.320365308,0.922762528,0.997947455,0.4,-0.145431939,-0.025939038,0.006119943,-0.005179965,0.010759996,0.012779799,-0.127093091,1.157109428,0.425238845,1.677539022,-0.351937968,1.281531866,-0.206579209,30.30348098,-23.21018163,-7.093299345,3.573799796,-2.272691498,-12.7463184,3.225627642,8.053543756,0.378126256,0.383993883,-0.023223077,-0.121390333,0.14461341
455,300.8530613,8.787000394,47.24079569,"ZH","Hombrechtikon",436.74,11.5,0.814654225,0.173387472,0.068945147,0.060262482,0.083184642,0.063388317,3.29884697,3.8935307,3.328889228,3.156181339,3.503102628,3.819541237,3.031765043,69.15545646,30.84454354,0,28.47136304,-0.543716957,-0.200485071,0.252348567,0.329520807,0.418130627,0.261684489,0,92.51222195,7.226093563,6.9,0.56358406,0.129838282,0.0525198,0.053056717,0.073396858,0.031105824,3.433086007,3.729505596,3.184589782,3.352194857,3.7519941,3.929224239,3.392191533,73.49105492,26.50894508,0,26.873879,-0.465573764,-0.287989155,0.234002109,0.337534507,0.428463384,11.31272714,0,80.43908413,8.248188732,0.79955146,0.855479747,-4.6,-0.251070165,-0.043549189,-0.016425347,-0.007205765,-0.009787784,-0.032282492,0.134239037,-0.164025105,0.36042649,0.109683003,-0.144299446,0.196013518,0.248891472,-4.335598457,4.335598457,0,11.05104265,0,-12.07313782,1.022095169,-1.597484044,0.078143194,-0.087504085,0.010332758,-0.018346458,0.0080137
459,564.45586,8.665728147,47.17358199,"ZH","Hütten",771.74,12,0.875142694,0.242399924,0.094434664,0.11745817,0.08019752,0.085648304,3.404826252,2.788882713,2.883831693,2.797836949,3.324920247,3.227067643,2.496412909,40.42418803,54.34964559,5.226166381,25.51392698,-0.605221579,-0.196081957,0.316708728,0.246578142,0.43671313,0,0,96.93482048,3.065179516,12.15,0.710118123,0.184826049,0.063637474,0.071627587,0.074374224,0.044910612,3.194517323,3.698340764,3.173492424,3.307200689,3.421369726,3.717213055,2.820057762,44.46949176,55.27009157,0.260416667,26.28264127,-0.43310507,-0.083718551,0.312540932,0.274531995,0.412927073,2.016879616,0,94.9245741,3.058546283,0.890192724,0.920545693,0.15,-0.165024571,-0.057573875,-0.03079719,-0.045830583,-0.005823296,-0.040737692,-0.210308928,0.909458051,0.323644854,0.490145412,0.289660732,0.509363739,0.096449479,0.92044598,4.045303734,-4.965749715,2.016879616,0,-2.010246384,-0.006633233,0.768714295,0.172116509,0.112363406,-0.023786057,-0.004167797,0.027953854
462,285.3949382,8.436487782,47.24002224,"ZH","Knonau",451.74,12,0.869671236,0.203154245,0.108518994,0.12313699,0.106685739,0.095734252,2.99805137,1.630349993,1.989427414,4.075792062,4.07000129,1.573028355,2.047067313,12.61135926,28.61875384,58.76988691,16.44313945,-0.639213745,-0.36336467,0.699930531,0.038219754,0.261849715,0,45.12318662,41.88551109,0,7.15,0.502186946,0.326606915,0.079660879,0.109512266,0.026182697,0.057953685,3.827680577,3.421981371,3.406312904,4.230986569,3.265297016,2.245241018,1.85835573,31.3316907,47.58375952,21.08454978,21.54728598,-0.056255079,-0.121951799,0.332755367,0.080878388,0.586366246,0.326166371,73.82149567,25.60940925,0.242928713,0.837373737,1,-4.85,-0.36748429,0.123452671,-0.028858115,-0.013624724,-0.080503042,-0.037780567,0.829629207,1.791631378,-0.188711582,0.672212663,1.416885489,0.155194507,-0.804704273,18.96500569,18.72033144,-37.68533713,0.326166371,28.69830905,-16.27610184,0.242928713,5.104146527,0.582958666,0.241412871,0.32451653,-0.367175165,0.042658634
463,246.7605213,8.471270368,47.21768251,"ZH","Knonau",440.74,12,0.861507633,0.228271261,0.067531968,0.054468567,0.059811393,0.088315946,2.815044548,2.327080641,3.222407975,3.803015361,3.836394777,2.106300043,2.139447564,25.19076948,33.39326157,41.41596895,19.92105126,-0.683616518,-0.14079881,0.581841936,0.097604683,0.320553381,3.730387587,34.34435456,61.92525785,0,7.4,0.493238981,0.148098481,0.029776103,0.038137135,0.032498281,0.018692893,4.011322019,3.941469576,3.01735629,3.288424673,3.978668267,4.035124021,2.845689362,24.85136743,75.14863257,0,30.95087244,-0.527154483,-0.143444735,0.286988439,0.338750282,0.374261279,6.139191889,0,92.68424851,1.176559596,0.243998125,1,-4.6,-0.368268652,-0.08017278,-0.037755865,-0.016331432,-0.027313111,-0.069623053,1.196277471,1.614388935,0.706241797,1.928823978,-0.205051685,-0.514590688,0.14227349,41.75537101,-0.339402053,-41.41596895,2.408804303,-34.34435456,30.75899066,1.176559596,11.02982117,0.156462034,-0.002645925,0.053707898,-0.294853497,0.241145599
467,172.8362777,8.43347499,47.23890113,"ZH","Maschwanden",446.74,13,0.70290017,0.19305887,0.057260615,0.052005393,0.043650962,0.076125491,3.175827421,2.345559303,3.578859524,2.613135126,2.983828002,2.138355494,2.187069485,5.566571333,33.5353186,60.89811007,21.61741817,-0.740562029,-0.026945583,0.333745732,0.086035532,0.580218736,0,0,99.66972742,0.330272584,9.15,0.723168915,0.149301445,0.067118462,0.05257561,0.068432132,0.080347644,3.53294152,3.68961751,3.142892564,3.198036176,3.718015946,3.928268991,3.02502393,69.67466816,30.32533184,0,27.26922056,-0.523113831,-0.072460747,0.244885445,0.335537801,0.419576753,0.680580762,0,93.59843761,3.63764829,0.746426027,0.977265148,-3.85,0.020268745,-0.043757425,0.009857847,0.000570217,0.02478117,0.004222153,0.357114099,1.344058207,0.837954446,1.789913497,-0.43596696,0.58490105,0.734187944,-3.209986757,64.10809682,-60.89811007,0.680580762,0,-6.071289802,3.307375706,5.651802389,0.217448198,-0.045515164,-0.160641983,-0.088860287,0.24950227
468,911.8329175,8.407838282,47.2319045,"ZH","Maschwanden",388.74,6,0.678781492,0.096008151,0.076361042,0.063145645,0.052948556,0.112988924,3.269341318,2.729823205,3.384262446,4.606922627,3.933151593,2,2.105037744,22.01191365,1.893491959,76.09459439,17.67674787,-0.307800554,-0.011231926,0.644383864,0.00631164,0.349304496,0,22.25752636,77.74247364,0,9.3,0.672973976,0.17440084,0.070613694,0.070343166,0.06063118,0.080866735,3.73209422,3.345681935,3.38566704,3.981532027,3.626742884,2.758311672,2.464882305,50.07241724,23.30178197,26.62580079,23.20561806,-0.216285127,-0.10128897,0.341217866,0.140050212,0.518731921,8.027310302,53.96031476,37.20835484,0.804020101,0.828388331,0.892369937,3.3,-0.005807515,0.078392689,-0.005747348,0.007197521,0.007682624,-0.032122189,0.462752902,0.615858729,0.359844561,0.758311672,0.001404595,-0.6253906,-0.306408709,21.40829001,28.06050359,-49.4687936,8.027310302,31.7027884,-40.5341188,0.804020101,5.528870194,0.091515427,-0.090057044,0.169427426,-0.303165998,0.133738572
469,270.8729645,8.652076543,47.49145577,"ZH","Oberembrach",626.74,24,0.861598392,0.250486393,0.063412143,0.063642219,0.060516563,0.063788776,3.132959277,3.018100919,3.097515932,3.002459445,3.880832535,3.622299006,3.010023345,44.31159175,53.7404797,1.947928549,25.03002709,-0.468063862,-0.055763637,0.324036724,0.344831454,0.331131822,10.97337844,6.758742772,76.86099445,5.196624127,10.23333333,0.736704027,0.177869987,0.06495632,0.081242193,0.052533866,0.061092901,3.535962838,3.623443407,3,2.937820317,3.514978999,3.736410489,3.175807088,51.29623466,47.48467791,1.219087426,23.33625905,-0.282200907,0.101459016,0.198119762,0.332192141,0.469688097,3.516174402,16.42607199,80.05775361,0,0.875579432,0.907925647,-13.76666667,-0.124894365,-0.072616406,0.001544177,0.017599974,-0.007982697,-0.002695875,0.40300356,0.605342488,0.165783743,0.114111484,-0.097515932,-0.064639128,-0.365853535,-6.255801785,6.984642908,-0.728841123,-7.457204041,9.667329213,3.19675916,-5.196624127,-1.693768041,0.185862956,0.157222653,0.138556275,-0.125916962,-0.012639313
470,155.7380832,8.562905374,47.26994026,"ZH","Oberrieden",576.74,15,0.856501091,0.360770926,0.114972294,0.119702354,0.093344023,0.127233586,3.041729081,2.135604764,2.620846861,3.956786099,4.068795248,1.695739619,2.012907659,25.46948317,46.06054189,28.46997495,17.11049134,-0.490687084,-0.520584762,0.606777036,0.042200267,0.351022696,0.885852123,31.73438728,56.09347336,0,24.4,0.913413245,0.329861964,0.1014584,0.127539513,0.067244824,0.100633856,3.089786252,2.83377233,2.874200692,4.006449082,3.382705554,2.441070303,2.21830433,13.72043968,68.09562331,18.18393701,24.8181269,-0.431060051,-0.159446798,0.453318215,0.114333083,0.432348702,1.578795676,19.39197399,78.46301582,0.110841102,0.660880779,0.839345408,9.4,0.056912154,-0.030908962,-0.013513894,0.00783716,-0.026099199,-0.02659973,0.048057171,0.698167565,0.205396672,0.745330684,0.253353831,0.049662983,-0.686089694,22.03508142,-11.74904348,-10.28603794,0.692943553,-12.34241328,22.36954246,0.110841102,7.707635561,0.059627033,0.361137965,0.081326006,-0.153458821,0.072132816
475,158.3380454,8.774236497,47.2045908,"ZH","Pfäffikon",410.74,17,0.859196325,0.187189065,0.082145085,0.075603309,0.102976908,0.067855037,3.104521346,3.271149878,3.159359205,3.130358343,3.436454216,3.625999284,2.799479193,60.8108526,39.1891474,0,29.06978605,-0.583949205,-0.530185637,0.31107953,0.322108906,0.366811564,0.170400546,0,91.21216199,8.617437468,11.15,0.702238487,0.175608288,0.053546596,0.059171497,0.063401617,0.036650728,3.356424469,3.606179027,3.192900728,3.325655631,3.438805023,3.843550705,3.123451852,57.72885567,42.27114433,0,28.39827165,-0.573558076,-0.16228029,0.199605926,0.390269886,0.410124188,10.27507918,0.738396624,87.24879379,1.737730402,0.822174762,0.769394555,-5.85,-0.156957838,-0.011580776,-0.028598489,-0.016431812,-0.039575291,-0.03120431,0.251903123,0.335029149,0.323972659,0.217551421,0.033541523,0.195297288,0.002350807,3.081996932,-3.081996932,0,10.10467864,0.738396624,-3.963368198,-6.879707066,-0.671514403,0.010391128,0.367905347,0.043312624,-0.111473604,0.06816098
479,676.6016918,8.449650956,47.44483871,"ZH","Regensdorf",426.74,19,0.874323653,0.229933206,0.082545615,0.065483896,0.074835277,0.105375607,3.24526031,2.436434369,3.373606399,3.035347299,3.795844267,2.246162575,2.242298033,59.97331555,29.63797953,10.38870493,18.77571342,-0.471506707,0.034136375,0.476645537,0.094542141,0.428812321,0,9.268741208,86.49725439,4.234004403,13.4,0.803589205,0.194491093,0.063864506,0.062739772,0.071822872,0.057030874,3.470140521,3.585575798,3.165756583,3.062635363,3.713425135,3.678019068,3.157330594,60.69563539,39.30436461,0,26.76508835,-0.489370389,0.0288586,0.225593484,0.340557406,0.433849111,8.269107972,0.85106383,87.0714303,3.8083979,0.84864632,0.991468627,-5.6,-0.070734448,-0.035442113,-0.018681109,-0.002744124,-0.003012405,-0.048344733,0.224880211,1.14914143,0.915032561,1.431856493,-0.207849816,0.027288064,-0.082419132,9.666385085,0.722319842,-10.38870493,8.269107972,-8.417677378,0.574175908,-0.425606502,7.989374931,-0.017863682,-0.005277775,0.005036789,-0.251052054,0.246015265
481,352.1647538,8.450816747,47.44505162,"ZH","Regensdorf",426.74,22.5,0.904470981,0.207959327,0.078663159,0.0876933,0.076614457,0.07168172,3.25289882,3.475667694,3.258756237,2.959353612,3.701052088,3.740322881,2.964988517,54.99490252,44.4317108,0.573386676,25.92969565,-0.509680608,-0.194656203,0.296984453,0.325780325,0.377235222,2.197583717,0.202225656,91.44549315,6.154697481,14.9,0.828855447,0.177753539,0.074508829,0.074629642,0.07325491,0.075641934,3.420241018,3.56394785,3.121086859,3.026868769,3.726877532,3.806477223,3.039506291,64.40286793,35.59713207,0,25.13308326,-0.526350595,-0.135338044,0.234724139,0.339103374,0.426172487,3.592664461,0,88.02617626,7.692454047,0.707783958,0.751785326,-7.6,-0.075615534,-0.030205789,-0.00415433,-0.013063658,-0.003359547,0.003960215,0.167342198,0.088280156,0.074517774,0.066154342,-0.137669379,0.067515157,0.025825444,-8.834578737,9.407965413,-0.573386676,1.395080744,-0.202225656,-3.419316888,1.537756566,-0.796612384,-0.016669986,0.059318159,0.048937265,-0.062260315,0.01332305
485,1842.049773,8.449348832,47.39469053,"ZH","Schlieren",391.74,18.25,0.898442802,0.223264527,0.081477133,0.089796519,0.075995432,0.078639449,3.280824541,3.398259551,3.180109103,2.907404344,3.493814008,3.68997641,2.909052326,50.16117446,49.83882554,0,24.69635767,-0.445955101,0.00266589,0.32485048,0.318202511,0.356947009,0.382001807,4.222191803,90.47881057,4.916995821,19.65,0.898447153,0.242481595,0.073522555,0.07792546,0.068388269,0.074253936,3.417144384,2.989662685,3.471674272,2.661574102,3.756987892,3.377919365,2.695797378,42.20222428,54.50398789,3.293787832,22.7869706,-0.454655753,0.087170778,0.359081692,0.270087761,0.370830547,8.509166713,2.230829207,83.65815953,5.601844549,0.737056037,0.753988726,1.4,4.35e-06,0.019217068,-0.007954578,-0.011871058,-0.007607162,-0.004385513,0.136319843,-0.408596866,-0.213254948,-0.312057044,0.291565169,-0.245830242,0.263173883,4.66516235,-7.958950181,3.293787832,8.127164906,-1.991362596,-6.820651038,0.684848728,-1.909387068,-0.008700653,0.084504888,0.013883538,0.034231212,-0.04811475
489,157.5369003,8.33353098,47.41786161,"AG","Spreitenbach",646.74,7.5,0.588260905,0.175348363,0.082331043,0.068382011,0.123173136,0.055437984,3.538337582,2.476645414,2.448169203,2.93562588,2.995834397,2.263774722,2.10944417,18.42050449,43.49470699,38.08478852,25.19875074,-0.473868358,-0.139608867,0.335083576,0.124253521,0.540662902,0,18.96492665,80.77253688,0.26253647,18.15,0.874894598,0.239581945,0.075731698,0.079604381,0.0692903,0.078300411,3.31734739,3.292269016,3.085836831,2.982204701,3.717471289,3.822426224,2.909752771,40.89671994,59.10328006,0,26.58721025,-0.645112732,0.043379246,0.254279643,0.335011169,0.410709188,7.96869681,0,84.01070679,6.703959757,0.532351234,0.980561411,10.65,0.286633694,0.064233582,-0.006599346,0.011222371,-0.053882836,0.022862428,-0.220990192,0.815623603,0.8003086,1.558651502,0.637667628,0.046578821,0.721636892,15.60857307,22.47621545,-38.08478852,7.96869681,-18.96492665,3.238169909,6.441423287,1.388459513,-0.171244374,0.182988113,-0.129953714,-0.080803933,0.210757647
491,1063.879422,8.474718274,47.54712084,"ZH","Stadel",404.2,11,0.796211923,0.202449215,0.061503886,0.050348122,0.094862114,0.039301422,3.143033356,3.703375461,3.407306606,3.274290356,3.570982937,3.977182459,3.228992411,45.57745528,54.42254472,0,29.10943184,-0.486776017,-0.382008227,0.319513445,0.337063387,0.343423168,12.41177458,0,75.12494736,12.46327806,17.3,0.778218033,0.169201642,0.068396434,0.061438363,0.058390098,0.085360842,3.470705778,3.047463631,2.957564996,2.900872554,3.682165705,3.688295893,2.836069694,55.15625407,44.26262087,0.581125058,24.90745285,-0.62302889,-0.132726626,0.271309599,0.349988338,0.378702063,5.42170105,0.348675035,94.2152533,0.014370619,0.849317488,0.943561126,6.3,-0.017993889,-0.033247573,0.006892548,0.011090241,-0.036472016,0.046059421,0.327672422,-0.655911829,-0.392922717,-0.288886566,-0.44974161,-0.373417802,0.111182768,-10.15992385,9.578798793,0.581125058,-6.99007353,0.348675035,19.09030593,-12.44890744,-4.20197899,-0.136252873,0.2492816,0.035278894,-0.048203845,0.012924951
