pag,time,precision,species_richness,phylogenetic_diversity,functional_diversity,funct_div_spec_leaf_area,funct_div_seed_mass,funct_div_height,temperature,nutrient,reaction,moisture,light,moving_tolerance,urbanization,cover_poaceae,cover_forb,cover_cyp_junc,csr_stress_tolerance,csr_disturbance_tolerance,csr_competitive_ability,design_weight,X,Y
157,1,328.1605112,-7.35,-0.016335183,-0.038802659,-0.005756662,-0.05665745,-0.053993866,0.29461848,0.117837997,-0.301654343,-0.348686005,-5.6166e-4,-0.243520034,0.12015734,-8.902807481,4.90528389,3.997523591,-0.092660167,0.0214729,0.071187267,1,2820586.08705314,1178109.35700106
158,1,281.2886069,6.65,-0.013761118,-0.004830056,-0.014549011,0.006868343,-0.006809501,0.009913994,0.408739906,-0.21803604,0.51734275,-0.219260601,0.347179247,-0.072944738,16.22276619,-16.22276619,0,-0.069250563,0.073182581,-0.003932018,1,2821000.60190999,1177986.7468456
159,1,267.4571828,6.3,0.020793763,0.012978639,0.017764121,-0.002377848,0.023359327,-0.100569684,-0.653608294,0.13913066,-0.28374877,-0.039885864,-0.508499455,-0.473931172,-22.47786243,20.91202613,1.565836299,0.040147773,-0.040024207,-1.23565e-4,1,2821533.55960857,1178166.01430294
160,1,271.3407255,-7.6,-0.008272996,-0.031939717,-0.021051957,-0.036745793,-0.038022707,0.03269442,-0.524981048,-0.031601142,-0.424094352,0.189799384,-0.470207972,-0.216647181,-10.29792952,-7.543969601,17.84189912,0.0754669,-0.07629359,8.2669e-4,1,2820251.08718035,1178249.96223168
161,1,184.7116505,9.65,0.002190156,-0.005173895,-0.022173302,-0.008672319,0.014358597,-0.208103448,-0.238615631,-0.154440594,0.028531254,-0.043994635,-0.395313054,-0.371185679,-16.80005618,16.55375076,0.246305419,0.016183466,-0.066948052,0.050764586,1,2821548.16282361,1177895.11296943
162,1,429.0947256,-9.7,-0.03767051,-0.004821031,-0.005933855,-0.011858385,0.003999489,0.55478828,0.320211837,-0.172323176,0.303744007,-0.119716263,0.275712317,0.262196307,31.84959273,-40.06842157,8.218828834,0.002131566,0.043056515,-0.045188082,1,2783533.72838204,1207668.24494025
163,1,537.3292812,-5,-0.021061647,-0.016599341,-0.021526584,-0.013281152,-0.012190796,0.187620997,-0.015545007,0.186247539,-0.163688783,0.081789191,0.039140798,0.193133992,17.73279354,-19.57615404,1.843360498,-0.010634546,-0.013809323,0.02444387,1,2783034.31003488,1208624.41266105
165,1,774.8305652,15.1,0.124524697,0.022304483,0.029581668,0.014580904,0.022633116000000002,0.051985122,0.805895758,1.428482621,0.042367213,-0.056504195,0.802643861,-0.482947358,-49.50129815,31.82578535,17.6755128,-0.266944369,0.125149147,0.141795223,1,2783492.9963888,1208281.22452061
166,1,322.2681803,-5.1,-0.045389703000000003,-0.008715034,0.025654535,-0.024371173,-0.028230194,0.143532484,0.376388389,0.381260815,0.05597956,-0.152448251,0.325155624,0.138671101,12.75229431,-16.69681323,3.944518918,-0.057201601,0.029251457,0.027950144,1,2783449.32471341,1207717.52756109
167,1,212.1513621,-9.766666667,-0.035762742,-0.040179316,-0.038948152,-0.067252999,-0.014336798,0.014878875,0.09901482,-0.040434775,-0.173736261,-0.303145907,0.480114232,-0.088820171,-7.896572806,-10.43636315,18.33293596,-0.085159721,-0.0125737,0.097733422,1,2779699.96373716,1201927.89243992
169,1,2535.06297,2.5,-0.083398803,-0.006312178,0.01018459,-0.019846104,-0.009275021,-0.22972594,-0.673658503,-0.596504198,-0.490198459,0.429678125,-0.326907163,-0.523363593,16.1002124,-17.0060095,0.905797101,-0.012321509,-0.052048606,0.064370115,1,2716727.39628342,1172246.45317113
170,1,2088.313055,1.5,-0.038064829,-0.008117552,0.01052208,-0.03019006,-0.004684677,-0.116552723,-0.753463451,-0.637932022,-0.506542231,0.107606302,-0.306352658,-0.379877063,8.180620862,-9.086417963,0.905797101,-6.479e-4,-0.050357037,0.051004937,1,2716787.75761119,1171717.25439479
171,1,561.7518036,1.1,-0.115898941,-0.070357627,-0.056779026,-0.078624726,-0.07566913,0.420384185,-0.215605829,0.205377475,-0.370824625,-0.397183303,-0.139394717,0.15348206,21.59006832,-27.7098677,6.119799381,0.104967873,-0.015153276,-0.089814597,1,2791642.84103847,1180746.13096022
173,1,1166.211475,6.65,-0.006942269,0.002301317,-3.90612e-4,-0.003988067,0.01128263,0.219875453,0.211788536,0.030210252,0.086991008,-0.14414971,0.141307861,-0.249017153,-2.37834933,2.37834933,0,0.070584714,-0.053914714,-0.01667,1,2766964.42986522,1161479.21173552
178,1,716.9423883,-0.6,-0.003383831,-2.48731e-4,-0.007846724,0.020902833,-0.013802303,0.259275989,0.304106715,0.105833039,-0.14639869,-0.256016022,-0.350533599,-0.035131772,9.934881843,-2.845543597,-7.089338245,-0.049006256,-0.090983539,0.139989795,1,2767546.17315096,1159904.15446809
180,1,283.1914206,-18.1,-0.009194455,-0.030522427,-0.038517186,-0.052340798,-0.010931622,0.237274724,0.265688566,0.401979185,0.206268534,0.071247064,0.041079281,-0.016851454,22.4340792,-25.17012733,2.736048126,-0.055786064,-2.38318e-4,0.056024381,1,2768412.80738577,1162496.33377491
181,1,292.4813056,-11.5,-0.113718096,-0.040580067,-0.014875957,-0.076350511,-0.034458275,0.430193815,-0.022643418,0.493041385,-0.033941964,-0.242755266,0.013520582,0.275785814,17.18218586,-23.35635535,6.174169484,-0.054332026,0.023848484,0.030483543,1,2769947.27792908,1159905.16071707
182,1,789.6832209,-19.1,-0.024591646,-0.015566358,-0.023040391,-0.020329109,-0.002391015,-0.102015009,0.201281654,-0.220498338,0.101398723,-0.226592313,-0.029374957,-0.030033653,16.9577464,-26.72822301,9.770476616,-0.010109108,0.015584391,-0.005475282,1,2768535.22776776,1161947.53598093
183,1,335.5429453,-2.933333333,-0.051627563,-0.008984033,-0.003768046,-0.020887811,-0.002523557,0.584939297,0.33696989,0.587035173,0.253058899,-0.05878207,0.194338242,0.448302362,37.86957316,-29.89336443,-7.976208731,-0.060600552,0.047469415,0.013131137,1,2770447.07403659,1160672.49020675
184,1,326.3079615,-14.1,-0.03716144,-5.26e-5,0.008651875,-0.005129712,-0.004938526,-0.086151924,-0.036784186,-0.252771649,0.070203924,-0.127524292,-0.195160899,0.105246738,35.4308534,-39.06782936,3.636975955,0.024635978,-0.017332606,-0.007303372,1,2770294.24546641,1160650.76748387
186,1,662.9865019,-1.3,-0.016925579,0.005020339,0.007650837,-0.01129429,0.014360771,0.440442522,-0.063963022,-0.021942357,-0.065519315,-0.418678279,-0.148358437,0.079390293,14.72184335,-25.56231499,10.84047164,0.056387634,0.002671728,-0.059059361,1,2771444.21263885,1160455.88306038
188,1,450.2374229,6.9,0.06018268,-0.010350144,-0.042307835,0.028938455,-0.01723705,-0.818741295,-1.173544862,-0.709999253,-0.743510083,0.39626498,-1.363333444,-0.0978381,-26.68990192,12.94324769,13.74665423,0.268179592,-0.117642448,-0.150537144,1,2764332.85368857,1193404.10926774
189,1,381.2445386,11.73333333,0.036277415,-0.020109983,-0.007768317,0.011444785,-0.048180437,0.508908506,-0.249812046,0.111888941,-0.435492169,0.520065697,-0.185805871,0.431553124,10.09428661,-20.39416726,10.29988064,0.123607954,-0.084472693,-0.039135261,1,2764333.89666432,1193856.74883827
190,1,38.54107195,-4.1,-0.01115535,0.020450433,0.055682068,-0.020061711,0.025730942,-0.70827596,-0.246131911,-0.19315776,0.077647327,-0.177054727,-0.372095224,-0.716451336,9.276396917,-10.178261,0.90186408,0.087052472,-0.102916058,0.015863585,1,2764962.2951356,1194446.56430256
191,1,137.1215915,12.6,0.034305723,0.012164277,-0.020618514,0.007735497,0.029481564,0.222998224,-1.616279055,-0.338106621,-0.465852162,0.266020859,0.16093496,0.355993011,36.28906425,-36.94151342,0.652449165,0.32298597,0.050154025,-0.373139995,1,2764974.92854285,1194414.13220668
193,1,238.475646,16.75714286,0.132594547,0.038462887,0.096379851,-0.00814824,0.026173172,-0.12458232,0.368481289,1.640408613,0.262809713,1.438614781,1.362256635,0.243767245,-43.90206898,50.30833049,-6.406261508,-0.12625032,0.081233925,0.045016395,1,2765338.29407296,1194282.38810059
195,1,144.0957265,19.4,0.240564044,0.082490894,0.111305534,0.054887036,0.081276862,-0.16457523,-1.689321811,-0.642277455,-0.767092535,-1.120625978,-2.460448302,0.347501669,-64.30193525,60.58305071,3.718884532,0.161269751,-0.234797563,0.073527813,1,2764608.47958185,1193846.226055
196,1,142.2838956,-11.85,-0.044438142,-0.007129392,0.01445549,-0.023662271,-0.014969205,0.312837045,-0.247487514,-0.49429643,-0.179152991,-0.032030026,-0.21834901,0.360002331,15.43991283,-15.39022802,-0.049684812,0.029366653,-9.83583e-4,-0.02838307,1,2764607.47073571,1193843.53031325
199,1,248.040876,-16.1,-0.098774251,-0.038468057,-0.02967929,-0.072344468,-0.013380414,0.004317439,1.072940937,-0.371382833,0.299446861,-0.133762086,0.65305302,0.415390273,42.27512588,-41.96165088,-0.313475001,-0.126759713,0.023270142,0.103489571,1,2762688.10309826,1195951.10167039
204,1,241.871905,-6.85,-0.031885364,0.00206237,0.012256799,-0.00925156,-0.002034219,-0.088514779,-0.216898584,0.359818784,-0.319817739,0.284926421,-0.072521141,-0.111455552,-1.096757316,-2.561986351,3.658743667,-0.035222198,0.07414831,-0.038926111,1,2764979.01576254,1193803.38714531
211,1,181.9053649,-2.814285714,-0.003729277,-0.003928918,-0.003927225,-0.014158771,0.004917823,0.249754425,0.025703791,0.057027983,0.037947219,-0.042689321,-0.090524999,0.172506727,-1.394401086,0.70931893,0.685082156,1.43398e-4,-0.012045697,0.0119023,1,2764588.91091212,1193657.31291765
215,1,91.35052558,-5.6,-0.007281375,-0.003381777,-0.002190861,-0.012646768,0.005351738,0.253415274,0.033183971,-0.42982982,0.001347339,-0.131818639,0.256414153,0.1695132,-6.912573359,9.451265089,-2.538691731,-0.036807867,-0.008778763,0.04558663,1,2764204.70766811,1194145.13279951
217,1,375.7059486,-0.1,-0.040407811,-0.02540644,0.009271584,-0.033912281,-0.054988199,0.494536819,-0.113629535,0.48562804,-0.347373389,-0.333731356,0.201127428,0.493678531,9.471915257,-18.38483073,8.912915477,0.003467488,0.029110294,-0.032577782,1,2764421.41352605,1193252.04958203
218,1,343.4429349,-9.6,-0.084935312,-0.032986707,-0.009135638,-0.07973294,-0.015952094,0.388873402,0.267484511,0.267301809,-0.06141202,0.013892339,0.120843424,0.253374659,19.7933183,-24.67511243,4.881794132,-0.015292351,0.026974361,-0.011682011,1,2764414.29283217,1193108.91063747
219,1,189.0474407,0.733333333,-0.00353414,0.014123579,0.024353334,0.018382333,0.001118695,0.431801356,0.136430604,-0.062015837,0.123997913,-0.117352099,0.500838033,0.318099066,-5.290259236,6.498184472,-1.207925236,-0.098372256,0.062525195,0.035847061,1,2764260.19135436,1194201.32755416
220,1,314.613083,-3.5,-0.007864276,0.007056623,0.024135826,6.9e-5,-0.002850124,0.408411191,-0.042627741,0.031429655,0.187237615,-0.079001253,-0.10196165,0.383269604,17.81814195,-28.1307661,10.31262415,0.003082619,0.001182987,-0.004265606,1,2764656.095134,1193418.95304788
223,1,537.3156462,-6.385714286,-0.003826014,0.003519451,0.015965246,0.016911595,-0.021427718,0.145912799,0.093448945,0.38833516,-0.167419891,-0.049098016,-0.131419378,-0.08304688,0.376234445,-16.73438743,16.35815298,-0.034649241,-0.047518646,0.082167887,1,2764667.75679986,1193100.58697072
224,1,68.1003299,-3.85,-0.009007891,-0.0140752,-0.047295756,-0.001752756,0.006819661,-0.060866009,0.136526037,0.007292662,0.003909015,-0.134514831,-0.115420774,-0.245909222,-18.94314769,15.48834944,3.454798247,-0.040317248,-0.020422342,0.06073959,1,2764551.43236792,1193946.07805563
225,1,146.2027406,-6.35,-0.009958213,-0.006473757,-0.018918702,-0.010861935,0.008636282,-0.003883404,0.011003285,-0.02456181,-0.035882878,-0.034210694,-0.00393517,-0.019565377,-6.904938875,6.637975603,0.266963271,0.022706586,-0.036906317,0.014199731,1,2764626.66618638,1193870.02010625
226,1,144.4908041,15.65,0.082183761,-0.004410702,-0.056258574,0.001882461,0.022217408,0.094464184,-2.337275201,-0.590456939,-0.593789667,0.083373079,-0.872911855,0.161566209,21.25446028,-24.27523975,3.020779476,0.467071781,-0.072637151,-0.39443463,1,2764622.05125836,1193876.11863322
227,1,143.6757297,-8.85,-0.014685112,-0.015458195,0.010870484,-0.023522537,-0.030498127,0.104383017,-0.422401517,-1.088701053,-0.212421947,-0.020888041,-0.211835105,0.365259943,29.25680128,6.126728592,-35.38352987,0.14435503,-0.048556674,-0.095798356,1,2764610.02465329,1193844.87178476
228,1,549.1961,12.18571429,0.140808651,0.032508899,0.039076486,0.012465841,0.045055655,-0.042241816,0.630331594,0.405193147,-1.51461718,-0.27721688,0.967045449,0.620440403,36.21906679,44.13037089,-80.34943768,-0.166880204,0.078385842,0.088494362,1,2764482.51798736,1193544.2721101
229,1,421.8060821,4.9,0.069068549,0.052223825,0.053151935,0.044790889,0.05872865,-0.114245153,-0.204341244,0.030872756,0.39240706,-0.171945195,-0.459655249,-0.292436509,-24.01298522,12.55531658,11.45766863,0.139899412,-0.266242345,0.126342933,1,2765997.12911153,1194190.38213669
231,1,373.9491667,2.166666667,0.069405451,0.01301651,0.025394503,0.010938762,0.003967219,0.200275989,-0.021492842,0.39885665,-0.153985085,-0.084098215,0.349518744,0.133253209,-4.571421504,9.244615285,-4.673193782,0.009157866,0.045896296,-0.055054162,1,2764890.13831047,1194258.7041925
232,1,271.4110511,-7.85,-0.105977804,0.00292047,0.048728514,-0.027474653,-0.012702026,0.153780807,0.382736417,-0.409506603,0.193231716,-0.013423201,0.532606368,0.152141056,30.45221532,-32.82551291,2.373297591,-0.083209869,0.050518834,0.032691035,1,2765298.91474264,1194343.35743526
233,1,336.885091,7.15,-0.062919541,0.019640392,0.040804684,-0.003163561,0.026960231,0.214164487,0.085086323,-0.607034791,-0.496829135,0.265050174,-0.141960816,0.34626913,7.503885457,13.22756059,-20.73144605,8.55487e-4,0.104653757,-0.105509244,1,2764820.90229218,1194406.74468134
237,1,323.307906,13.525,0.135351261,0.045580848,0.038287741,0.032316041,0.065956397,0.500539794,-1.880364137,-0.153597122,-0.486277176,-0.132552993,-0.115296944,0.35971821,48.33657921,-49.89682993,1.560250719,0.355336616,0.142243322,-0.497579938,1,2764828.29392988,1194428.52467467
238,1,703.1258776,-2.65,-0.050547321,-0.011443311,0.006091744,-0.013515155,-0.024962673,0.151001326,0.507744058,0.280719659,-0.081801793,0.009943403,0.230776896,0.126988206,-1.415036912,7.045275708,-5.630238795,-0.075489427,0.030207811,0.045281616,1,2764792.24538432,1194378.04711637
240,1,283.9703313,-0.6,-0.055798793,-0.006303856,-0.025050773,0.035583306,-0.030085434,-0.032610865,-0.267295117,-1.044536077,-0.425156709,-0.139023523,-0.112343521,0.172730073,-11.81497567,15.62819427,-3.81321861,-0.097573866,0.034518645,0.06305522,1,2764419.70850362,1192997.11771461
242,1,90.36976591,-6.1,-0.08173872,0.003606343,0.003477131,0.04837127,-0.041029372,0.604796127,-0.399511409,-0.25694708,0.026926965,-0.498425942,-0.274419824,0.075375293,-13.26444731,8.314449103,4.949998205,-0.065764379,0.021784312,0.043980067,1,2765203.57574326,1193630.53676872
243,1,264.6763378,-11.1,-0.009997785,-0.001555087,0.011567847,-0.009510397,-0.00838672,0.347266584,0.010285939,-0.252199233,0.002753964,-0.15931429,0.220677615,0.027050807,19.01974002,-18.56989233,-0.449847688,0.046708864,-0.074597523,0.027888658,1,2765548.46436068,1194195.59448109
244,1,290.5983297,-1.3,0.007276997,-0.014623917,-0.020861527,-0.043651136,0.018951638,0.2219705,-0.063448272,-0.072116693,-0.388514113,0.008420235,0.338964026,0.056201935,17.4212689,-18.4762621,1.054993203,0.005927279,0.002307358,-0.008234638,1,2765724.87511226,1194722.32222036
245,1,248.3672255,-6.85,-0.017381054,-0.006920839,0.018101285,-0.023301512,-0.016604278,0.52414191,-0.233834599,-0.593423562,-0.481529845,-0.060197903,0.1408286,0.270338147,8.338954793,-5.086827272,-3.252127521,0.022223155,0.023397465,-0.045620619,1,2765638.43254527,1194121.17593214
246,1,246.1432897,7.7,-0.015709017,0.026345042,0.052489707,0.003692894,0.022735442,0.217756354,0.684250387,-0.755071976,1.137750139,-0.345718804,0.840694193,0.248210109,4.881865695,13.23523724,-18.11710294,0.0026956,0.134576778,-0.137272378,1,2765271.70713244,1194343.30907301
247,1,294.6547059,-1.957142857,-0.038193491,-0.001517808,0.037536671,-0.047327232,0.006253285,0.19174666,-0.279591321,-0.535237168,-0.127423926,-0.009062332,-0.054378997,0.082144661,18.46958234,-9.709906363,-8.759675982,0.041420361,0.011696411,-0.053116771,1,2765471.25188736,1194227.08262632
249,1,238.475646,-0.90952381,-0.015226775,0.004055314,0.041370743,-0.030720155,9.33134e-4,0.430308129,-0.139277147,-0.486700916,-0.241290012,-0.112245769,-0.045924211,0.110868695,19.30743481,6.47116074,-25.77859555,0.031159463,0.037443731,-0.068603194,1,2765338.06509386,1194282.51966972
252,1,500.3300849,6.15,-0.023308587,-0.006082698,-0.020490864,2.9743e-4,0.001057066,0.381611562,-0.217400794,0.835753521,-0.278935805,-0.539560986,-0.368999877,0.118755817,-13.18753886,10.86195754,2.325581323,-0.104163157,-0.034222424,0.138385581,1,2767844.57222265,1194896.28317823
253,1,804.4460276,-12.3,-0.053580137,-0.013117713,-0.019936653,-0.011386355,-0.008532454,0.492882189,-0.248547223,-0.436121742,0.201566634,-0.435734464,-0.456989133,0.022190833,5.975100616,-11.40865757,5.433556957,0.030146827,-0.060178997,0.03003217,1,2694772.4192538,1166909.85146932
254,1,999.948054,-14.5,-0.071039976,-0.038008727,-0.044839941,-0.047834226,-0.022201633,0.617521838,0.472831318,0.249237314,0.543598503,-0.094972214,0.23668412,0.067167246,-7.156757029,-11.84695866,19.00371569,-0.052686783,0.081486307,-0.028799524,1,2696977.33658488,1167790.83472078
256,1,1272.994436,-4.7,-0.081863364,-0.035399521,-0.040103304,-0.04353053,-0.02256473,0.385328963,-0.068217791,0.123064219,-0.204283651,-0.139598946,-0.141359,-0.181996603,31.26409082,-28.06559231,-3.198498514,0.009149794,-0.021535328,0.012385534,1,2759514.97066005,1200349.81964381
258,1,45.7834623,5.233333333,0.044889494,-0.019240873,-0.005763634,-0.032394035,-0.020721272,-0.084618491,-0.268161291,-0.281819406,0.057741007,0.047939778,-0.274719535,-0.307546611,-24.35953582,22.97064693,1.388888889,0.077360689,-0.123156901,0.045796211,1,2764859.12456539,1199605.74090633
259,1,482.8978358,-14.35,-0.096942917,-0.018679318,-0.021958645,-0.030278647,-0.003800663,-0.081554031,0.590618031,0.031481387,0.206581916,0.031709566,0.74454712,0.226451064,61.89808924,-61.06592614,-0.832163102,-0.092164272,0.029837774,0.062326498,1,2650319.90447383,1219745.42982423
260,1,501.8449514,-5.5,0.026283837,-0.012768405,-0.011822778,0.008515007,-0.038633088,0.02319297,0.472528724,-0.380322686,-0.190232203,-0.735091239,0.287831097,0.230259929,-40.27813312,44.89217273,-4.614039613,-0.033474557,-0.040664898,0.074139454,1,2649671.79050551,1203795.10747456
261,1,341.2248663,11.1,-0.029709252,-0.009831038,-0.013699956,-0.016833801,0.001040645,0.123266508,1.053950545,0.858472882,0.514917708,-0.248957753,1.250477262,0.295818384,40.8332702,-40.8350042,0.001734004,-0.157532131,0.024513728,0.133018403,1,2638773.81600262,1195597.91905616
265,1,434.2311351,-0.1,-0.023865158,0.010696388,0.003006257,-4.33e-5,0.029126202,-0.527006138,1.23655436,0.432396239,-0.52883657,0.579858576,1.547707192,0.902294722,52.21834658,6.190720115,-58.4090667,-0.122014268,0.272509931,-0.150495663,1,2644084.88458372,1221613.70101936
267,1,331.7822597,-4.1,-0.091389226,0.013447478,-0.005043858,-0.006934658,0.052320952,0.301800044,-0.608618699,-0.323638919,-0.232954815,0.436659506,-0.231868856,-0.358823663,26.11471806,-26.11471806,0,-0.066209529,-0.031392472,0.097602001,1,2643417.75066126,1222417.3944454
268,1,980.6078356,-10.5,-0.041312417,-0.012016377,-0.015057149,-0.01881226,-0.0022017,0.34977212,1.111884775,0.320138903,0.125801063,-0.250785408,0.982449009,0.321509686,7.298080188,-1.870919385,-5.427160803,-0.163968088,0.094338098,0.06962999,1,2645559.78423267,1185667.96157152
269,1,401.5181412,-13.43333333,-0.1584087,-0.029235188,-0.037416714,-0.014030371,-0.036258479,0.544496932,0.356406032,0.05092654,0.27319848,0.155402054,0.165344227,0.574239258,60.64052816,-60.64052816,0,-0.123597959,-0.00375784,0.127355799,1,2671556.60926892,1212010.56557996
270,1,331.8405956,-13.1,-0.127757618,-0.029514127,-0.038786929,-0.013517861,-0.036237591,0.769329916,0.531760994,-0.070666337,0.265695774,0.109398244,0.2329481,0.656387986,61.93927673,-61.93927673,0,-0.173754627,0.00973884,0.164015786,1,2671492.79479141,1212136.81323227
271,1,254.3797726,-2.25,-0.081241273,-0.034190075,-0.012634595,-0.047510593,-0.042425036,0.414626139,-0.408822357,-0.2311638,-0.124881989,0.294551898,-0.128081352,0.243135965,23.82514947,-23.82514947,0,-0.001074195,0.008832557,-0.007758362,1,2671421.75285556,1212066.76836858
274,1,415.9298633,-4.35,-0.089218283,-0.028471941,-0.020458687,-0.01592188,-0.049035255,0.29769812,-0.035408809,-0.347688632,-0.097197706,0.076890489,-0.001606881,0.360871681,15.94253143,-15.94253143,0,-0.050568161,-0.017905433,0.068473594,1,2671140.88091763,1211314.71127625
282,1,428.1234563,-0.766666667,-0.029862639,0.016610393,0.022323542,0.00417526,0.022634848,0.366981148,-0.350680842,-0.178401468,-0.295013013,0.251120856,-0.127322681,-0.057873455,13.25809908,-13.25809908,0,-0.048449056,0.023218672,0.025230384,1,2656910.91721225,1222610.38531022
285,1,534.7685678,-15.6,-0.133427003,-0.019098568,-0.008689226,-0.011051686,-0.037554793,0.358839286,0.088526579,-0.180884652,-0.005097683,0.190943734,0.284664683,0.058274223,39.09994213,-39.09994213,0,-0.09067385,0.025730793,0.064943057,1,2657488.7457411,1223018.21387912
286,1,435.8713941,-5.45,-0.094680297,6.65032e-4,0.007241078,-0.00916474,0.003918759,0.264013003,0.013816141,-0.112828823,-0.019792799,0.353611255,0.0743083,0.040285631,23.89129219,-23.89129219,0,-0.050677577,-0.060296756,0.110974333,1,2658216.78693189,1219433.39602373
290,1,656.0940133,-1.8,-0.001156197,0.001876625,0.049806919,0.004487427,-0.046327259,0.32295419400000003,1.180607347,-0.17375533,0.121406542,-0.379053828,0.814946696,0.212844513,7.219831759,7.670496412,-14.89032817,-0.23517702100000001,0.022487503,0.212689518,1,2643934.60098088,1225087.9339887
291,1,825.5784315,-3.1,0.084674673,-0.023435568,-0.01077391,-0.05460468,-0.004928114,0.502956489,1.573210407,0.307616978,-0.500220709,0.406927883,0.256043445,0.737384106,-47.90105337,49.64997813,-1.74892476,-0.077719,0.033882975,0.043836025,1,2644585.20422754,1225716.12476844
294,1,267.4246313,-18.56666667,-0.1938995,-0.051261697,-0.056251826,-0.009541283,-0.073740303,0.363749082,0.86836303,-0.483851205,-0.348751627,0.298541812,1.205186096,1.252054543,27.67325526,0.299895212,-27.97315047,-0.196470436,0.208190841,-0.011720405,1,2669212.87672292,1201895.48518485
297,1,230.4452601,-1.85,-0.024847105,-0.010211001,0.005942244,-0.00947595,-0.027099298,0.402132531,0.203984321,-0.117395687,0.076478574,0.219940624,0.122874877,0.306357119,13.15652494,-4.254146422,-8.902378519,0.01084201,-0.020635998,0.009793988,1,2670400.28409782,1200477.88485489
298,1,961.9140703,4.566666667,0.025987347,-0.019596278,-0.014633291,-0.011629859,-0.032525684,0.298881988,1.299106627,-0.571941502,-0.949441377,-0.289256318,1.835175923,1.031842458,31.21604446,25.81119927,-57.02724373,-0.405389345,0.362986777,0.042402567,1,2765683.53199439,1254924.26693205
299,1,665.7187508,6.9,7.98542e-4,0.022797342,0.03787413,0.007747686,0.022770211,0.046046486,0.178655325,-0.876235091,-0.5341791,0.853871058,-0.195309444,0.286723608,20.5851778,-22.43919608,1.85401828,-0.078964432,0.056002715,0.022961717,1,2719180.33410395,1231632.41744206
302,1,1406.162669,-3.4,-0.060950146,-0.028278928,0.006771499,-0.014183612,-0.073307931,0.279710448,0.570824171,-0.276006877,-0.713356295,0.22924985,1.526360014,1.110360551,-2.516899011,11.01137642,-8.494477408,-0.231447985,0.287528188,-0.056080204,1,2718206.8903047,1229929.39156508
312,1,323.8962499,-8.3,-0.100542106,-0.019937448,0.001487969,-0.011321625,-0.049978689,0.810295681,1.292501783,-0.306277751,-0.219892701,0.194632214,1.529245069,0.919809478,47.77173982,-13.77256313,-33.99917669,-0.341029405,0.179106588,0.161922817,1,2752611.86666159,1211843.77305315
314,1,227.1303169,2.066666667,0.033206323,0.006010948,0.037601195,-0.008923909,-0.00982543,-0.062690485,0.231180753,-0.053793453,-0.617173299,-0.190829432,0.373180084,0.145823177,9.882250721,20.19933787,-30.08158859,-0.059774973,0.040955428,0.018819545,1,2745329.42943773,1210228.23411737
315,1,454.5486393,-4.5,-0.061949841,-0.058133901,-0.009037066,-0.035871203,-0.129493435,0.496148749,0.571969297,-0.145579354,-0.805862381,0.398489232,1.756081018,1.010208852,4.23486422,11.6927548,-15.92761902,-0.253733886,0.233488603,0.020245283,1,2747830.82243718,1215051.60787862
316,1,270.7476719,-1.725,-0.066863291,0.011150198,0.041370944,0.019729625,-0.018808629,-0.097899376,0.434108657,-0.519354973,-0.753321731,-0.128296833,0.668750617,0.278209868,26.04788802,9.125171078,-35.1730591,-0.112694091,0.10646183,0.006232261,1,2745622.39800059,1210095.14288002
318,1,158.0782907,-1.6,0.011518265,0.020284499,0.009500053,0.025411644,0.024919972,-0.33457944,-0.679922604,-0.490939339,-0.102670513,0.089721582,-0.868876949,-0.201755041,15.08403903,-27.59924153,12.5152025,0.062832986,0.043470497,-0.106303483,1,2723742.1208193,1222190.68557411
319,1,542.8860895,-14.6,-0.069220658,-0.00275787,-0.001840678,0.009465136,-0.014999561,-0.03993137,0.294312446,-0.012751597,0.466048998,-0.239098716,0.295366247,0.032039443,10.1037022,-11.47270716,1.369004964,-0.036178645,-0.038791508,0.074970153,1,2714332.87146996,1230772.64535471
320,1,151.7257556,-8.35,-0.177646003,-0.042938356,-0.063276102,-0.04525013,-0.012930356,0.107519654,-0.196175081,-0.556608844,-0.719791887,0.702139813,0.218723441,0.283415454,-8.142397825,9.94602939,-1.803631564,-0.009591178,0.088104568,-0.07851339,1,2716769.00535759,1232327.4707773
321,1,121.3727367,-18.35,-0.237514182,-0.04689774,-0.076978575,-0.03549483,-0.022892409,-0.131203812,0.303703184,-0.104873939,0.018700808,0.309577183,0.403574853,0.30250017,8.470419054,-7.403133943,-1.067285111,-0.007844294,0.034277537,-0.026433243,1,2717031.36584683,1232295.75475848
323,1,294.5913867,-8.6,-0.056493502,-0.006044618,-0.020346276,-0.005371508,0.00758393,0.080897073,0.349736449,-0.04048753,0.110696934,0.004268779,-0.150714765,-0.104238668,34.20886212,-34.01746484,-0.191397282,-0.065236522,0.03067431,0.034562212,1,2674701.17942796,1283402.83274062
325,1,335.587473,-17.35,-0.00963202,-0.012865258,-0.005887215,-0.029343729,-0.003748142,-0.071696176,0.405540411,-0.238304029,0.177419551,-0.1141106,0.361565848,0.15208314,19.47328836,-14.91930054,-4.553987818,-0.052728929,0.052447742,2.81188e-4,1,2674811.02034986,1284029.02215773
328,1,185.4414106,3.15,-0.032812823,-0.009673473,8.37772e-4,-0.033108125,0.003249935,0.352251675,-0.009919445,-0.128915885,-0.079123036,-0.047570274,0.332297584,-0.057956028,47.34143095,-47.34143095,0,-0.014596039,-0.036381471,0.05097751,1,2634085.70309929,1250226.81807821
